Gender,Height,Weight,BMI
Male,1.679398777,82.10655123,Overweight
Male,1.548554771,61.15455559,Overweight
Male,1.678505874,76.93700587,Overweight
Male,1.761192768,89.98791235,Overweight
Male,1.798227169,87.22264287,Overweight
Male,1.646974817,73.11587855,Overweight
Male,1.69963831,77.05733822,Overweight
Male,1.808393307,86.94625748,Overweight
Male,1.718574745,78.64592158,Overweight
Male,1.739801789,82.63674777,Overweight
Male,1.705360724,85.66016816,Overweight
Male,1.727991777,80.13399075,Overweight
Male,1.804177671,98.6521585,Obesity
Male,1.666872992,76.21943848,Overweight
Male,1.744447486,80.52252863,Overweight
Male,1.835510827,92.72151984,Overweight
Male,1.77310479,98.51552921,Obesity
Male,1.686512461,77.20927411,Overweight
Male,1.716790273,78.92915934,Overweight
Male,1.80566303,85.32793343,Overweight
Male,1.67182743,78.35636918,Overweight
Male,1.741445695,84.55004828,Overweight
Male,1.770853502,93.05408244,Overweight
Male,1.830202258,93.29318866,Overweight
Male,1.718374261,82.04170107,Overweight
Male,1.771977115,86.10460399,Overweight
Male,1.699674917,79.47110309,Overweight
Male,1.821024567,89.2334677,Overweight
Male,1.753465253,83.26000898,Overweight
Male,1.743450153,92.08185042,Obesity
Male,1.732566692,86.44746866,Overweight
Male,1.713389304,75.47347058,Overweight
Male,1.731371512,87.01265982,Overweight
Male,1.802049634,87.77292825,Overweight
Male,1.795430685,88.42488238,Overweight
Male,1.802576671,96.53632909,Overweight
Male,1.894958568,113.3736345,Obesity
Male,1.649693066,76.44576041,Overweight
Male,1.711773081,78.93904863,Overweight
Male,1.795132741,87.79690119,Overweight
Male,1.821270864,93.94369868,Overweight
Male,1.795226477,93.35707882,Overweight
Male,1.790031412,90.42635206,Overweight
Male,1.737959097,81.02061811,Overweight
Male,1.788619416,85.99173209,Overweight
Male,1.820579726,90.81193383,Overweight
Male,1.724772309,75.18919065,Overweight
Male,1.600356976,68.65140861,Overweight
Male,1.696738261,79.37324332,Overweight
Male,1.676846828,79.2026517,Overweight
Male,1.648710071,75.40691336,Overweight
Male,1.73998283,87.98871033,Overweight
Male,1.778627748,86.14254787,Overweight
Male,1.639543889,67.48880668,Overweight
Male,1.840522809,101.2941289,Overweight
Male,1.777083367,86.66575846,Overweight
Male,1.760713713,78.22425352,Overweight
Male,1.767160799,86.88426698,Overweight
Male,1.769728946,87.13124829,Overweight
Male,1.758422166,80.5546278,Overweight
Male,1.636989047,73.76272157,Overweight
Male,1.713260717,80.66951753,Overweight
Male,1.866769472,97.44056448,Overweight
Male,1.802601511,92.71881477,Overweight
Male,1.897266277,102.2906144,Overweight
Male,1.731977655,86.30423564,Overweight
Male,1.774342967,94.30934554,Overweight
Male,1.70681678,80.42801399,Overweight
Male,1.723181527,87.4260864,Overweight
Male,1.800275472,98.98808004,Obesity
Male,1.809575036,87.09749347,Overweight
Male,1.891359859,99.70537586,Overweight
Male,1.766653017,83.34802774,Overweight
Male,1.793418448,83.2692312,Overweight
Male,1.725818997,83.32674526,Overweight
Male,1.833524204,97.91627615,Overweight
Male,1.729045389,80.5374656,Overweight
Male,1.743464257,79.83761655,Overweight
Male,1.748262093,90.86845706,Overweight
Male,1.727712782,82.54772686,Overweight
Male,1.870238337,97.77382341,Overweight
Male,1.710773084,77.63701172,Overweight
Male,1.875583864,97.08343145,Overweight
Male,1.685496269,77.13505803,Overweight
Male,1.833208334,90.12193634,Overweight
Male,1.813776361,93.2671137,Overweight
Male,1.794989125,89.8219042,Overweight
Male,1.672289498,74.83768395,Overweight
Male,1.822851302,91.73018032,Overweight
Male,1.800066667,91.59452889,Overweight
Male,1.774032851,85.58657193,Overweight
Male,1.788382214,90.14636337,Overweight
Male,1.798970308,78.90848698,Normal
Male,1.693560419,83.20616229,Overweight
Male,1.676068986,83.38425469,Overweight
Male,1.740587275,77.51362511,Overweight
Male,1.735126419,83.8142072,Overweight
Male,1.733876381,76.75912195,Overweight
Male,1.688479271,89.65083007,Obesity
Male,1.634806999,67.79276597,Overweight
Male,1.746791939,79.0776916,Overweight
Male,1.839817149,90.75706079,Overweight
Male,1.802181025,88.12778634,Overweight
Male,1.84173941,93.77976992,Overweight
Male,1.787698536,89.55335385,Overweight
Male,1.837374258,98.29949978,Overweight
Male,1.830238783,99.8512559,Overweight
Male,1.778942721,79.82224918,Overweight
Male,1.75876053,86.0136767,Overweight
Male,1.634984115,69.85683818,Overweight
Male,1.765171417,85.46545086,Overweight
Male,1.641045703,78.16114429,Overweight
Male,1.813851461,95.44964147,Overweight
Male,1.746346284,79.54550821,Overweight
Male,1.714945004,71.63062212,Normal
Male,1.763784592,91.7654252,Overweight
Male,1.689972545,79.9180472,Overweight
Male,1.729484512,80.94485927,Overweight
Male,1.727684585,79.04528375,Overweight
Male,1.680839765,75.60499028,Overweight
Male,1.798431984,89.02580437,Overweight
Male,1.732597695,87.45942216,Overweight
Male,1.795623558,90.70155228,Overweight
Male,1.826184934,97.99993574,Overweight
Male,1.810498329,95.20902009,Overweight
Male,1.653515496,74.50632435,Overweight
Male,1.688818796,78.63128711,Overweight
Male,1.829358155,91.96425279,Overweight
Male,1.736420519,81.6234673,Overweight
Male,1.776022442,82.43210613,Overweight
Male,1.858969075,91.27147276,Overweight
Male,1.743559386,78.26665896,Overweight
Male,1.772929145,83.59340656,Overweight
Male,1.661685982,76.00026112,Overweight
Male,1.74717898,79.75907178,Overweight
Male,1.683369963,71.84321694,Overweight
Male,1.838644254,90.46751792,Overweight
Male,1.728206255,79.09259955,Overweight
Male,1.822713239,95.96268092,Overweight
Male,1.801371671,89.28291756,Overweight
Male,1.846468854,100.1832163,Overweight
Male,1.805530043,94.15915935,Overweight
Male,1.780320146,100.0276557,Obesity
Male,1.818992706,95.27242944,Overweight
Male,1.929921829,102.7268102,Overweight
Male,1.811011272,90.38830965,Overweight
Male,1.69968754,72.77076728,Overweight
Male,1.806286069,92.07614181,Overweight
Male,1.793198871,88.69694228,Overweight
Male,1.740107928,83.30092263,Overweight
Male,1.621655928,67.08036711,Overweight
Male,1.748013534,83.78683529,Overweight
Male,1.704274416,84.86642837,Overweight
Male,1.684695558,74.27439933,Overweight
Male,1.77866191,91.13454993,Overweight
Male,1.667304731,77.20775788,Overweight
Male,1.707685287,84.49275775,Overweight
Male,1.810865857,92.05412461,Overweight
Male,1.764304989,92.06579554,Overweight
Male,1.749984287,88.9658426,Overweight
Male,1.7682912,81.87650031,Overweight
Male,1.756097157,85.56109234,Overweight
Male,1.742747751,85.15699599,Overweight
Male,1.646457353,72.06546027,Overweight
Male,1.700402975,77.61186114,Overweight
Male,1.751065405,84.26775314,Overweight
Male,1.626404885,71.59969071,Overweight
Male,1.700100193,68.58272616,Normal
Male,1.771616055,88.55989903,Overweight
Male,1.805794542,85.5843684,Overweight
Male,1.855459722,99.20570821,Overweight
Male,1.888464932,93.44779245,Overweight
Male,1.782695881,86.14432034,Overweight
Male,1.816783655,96.27691062,Overweight
Male,1.749529836,77.94999617,Overweight
Male,1.71896674,81.3286973,Overweight
Male,1.821208356,96.17919953,Overweight
Male,1.747318091,89.66581525,Overweight
Male,1.693849615,79.2603432,Overweight
Male,1.855684963,88.71936835,Overweight
Male,1.867984443,93.48547777,Overweight
Male,1.824425526,90.25281742,Overweight
Male,1.942411149,111.6890111,Overweight
Male,1.801704557,96.72622511,Overweight
Male,1.839963319,104.4323504,Obesity
Male,1.831319503,96.54506673,Overweight
Male,1.732965019,87.29454081,Overweight
Male,1.721106404,78.11600425,Overweight
Male,1.568818538,61.48176539,Normal
Male,1.744852729,88.50300954,Overweight
Male,1.815534726,97.51343858,Overweight
Male,1.819984308,93.92489849,Overweight
Male,1.822487501,89.86522327,Overweight
Male,1.832924124,94.28559141,Overweight
Male,1.789379715,83.1157347,Overweight
Male,1.733728994,84.20781097,Overweight
Male,1.696790672,74.89265363,Overweight
Male,1.713302691,72.57898767,Normal
Male,1.772450251,85.30741089,Overweight
Male,1.713184882,79.10094232,Overweight
Male,1.668597877,76.30895531,Overweight
Male,1.56960129,61.64063423,Overweight
Male,1.869652463,99.8055615,Overweight
Male,1.630209667,77.01998693,Overweight
Male,1.760851394,87.66992859,Overweight
Male,1.788279982,88.64217817,Overweight
Male,1.601604657,71.41257264,Overweight
Male,1.719703907,77.17252274,Overweight
Male,1.967144147,105.5286682,Overweight
Male,1.7697352,80.55703615,Overweight
Male,1.80784027,84.01072915,Overweight
Male,1.7265231,83.9258855,Overweight
Male,1.751631945,83.47258591,Overweight
Male,1.901467053,102.1855774,Overweight
Male,1.669688656,67.19538946,Normal
Male,1.713104033,73.86497109,Overweight
Male,1.674439683,79.57093765,Overweight
Male,1.718604458,78.04483808,Overweight
Male,1.770011272,82.52503224,Overweight
Male,1.811565491,87.51961186,Overweight
Male,1.81249855,88.8754887,Overweight
Male,1.658181613,74.36987141,Overweight
Male,1.817179277,92.43453575,Overweight
Male,1.703428748,80.97289405,Overweight
Male,1.62310178,63.7000589,Normal
Male,1.807594918,88.0243285,Overweight
Male,1.734808717,82.65959408,Overweight
Male,1.74733909,81.23221705,Overweight
Male,1.523539373,51.21187011,Normal
Male,1.736395123,85.63189488,Overweight
Male,1.733767674,77.72313594,Overweight
Male,1.905252586,100.4498032,Overweight
Male,1.738533282,90.43847964,Overweight
Male,1.650631658,72.17207109,Overweight
Male,1.796168508,94.87397141,Overweight
Male,1.890534733,103.5891541,Overweight
Male,1.581744398,69.98048706,Overweight
Male,1.699381471,74.55236421,Overweight
Male,1.78282598,88.77606696,Overweight
Male,1.805375256,83.3371407,Overweight
Male,1.933363537,109.1515186,Overweight
Male,1.810428227,93.06624189,Overweight
Male,1.761296107,89.45647973,Overweight
Male,1.728388618,80.34202534,Overweight
Male,1.760116674,78.17499044,Overweight
Male,1.866676605,99.18866617,Overweight
Male,1.684552574,75.84721642,Overweight
Male,1.825580608,95.85432081,Overweight
Male,1.709587001,78.04740781,Overweight
Male,1.749515237,82.69394843,Overweight
Male,1.797982054,88.31235413,Overweight
Male,1.777603886,87.15503137,Overweight
Male,1.718541383,77.88308272,Overweight
Male,1.756726735,86.56761139,Overweight
Male,1.758026265,93.30362975,Obesity
Male,1.7272159,80.55875683,Overweight
Male,1.685585547,69.54549028,Normal
Male,1.718853904,79.25365098,Overweight
Male,1.721727264,89.95262611,Obesity
Male,1.69832121,85.91446343,Overweight
Male,1.800018483,90.5628974,Overweight
Male,1.83501598,92.24695133,Overweight
Male,1.717193889,81.76214243,Overweight
Male,1.770340579,89.38137274,Overweight
Male,1.728834463,85.44573149,Overweight
Male,1.603203641,72.91795455,Overweight
Male,1.790838605,84.88327922,Overweight
Male,1.887167186,103.9153494,Overweight
Male,1.689572154,75.78462837,Overweight
Male,1.789827847,82.9178904,Overweight
Male,1.718393068,82.77202543,Overweight
Male,1.735439238,83.10495324,Overweight
Male,1.918543568,103.3941408,Overweight
Male,1.663147977,74.61003213,Overweight
Male,1.812693757,97.52171077,Overweight
Male,1.833248476,92.51638972,Overweight
Male,1.712423314,75.54218382,Overweight
Male,1.618062899,69.2050658,Overweight
Male,1.831083441,95.31145392,Overweight
Male,1.664046028,78.55253066,Overweight
Male,1.625883784,68.55195516,Overweight
Male,1.693151118,82.89235659,Overweight
Male,1.84430591,98.24374576,Overweight
Male,1.701964595,89.72017998,Obesity
Male,1.769544725,87.34317633,Overweight
Male,1.652994497,79.26225801,Overweight
Male,1.758142405,85.81938013,Overweight
Male,1.708091646,85.27650567,Overweight
Male,1.783459658,87.48768433,Overweight
Male,1.706127128,84.8165967,Overweight
Male,1.763716256,88.65337075,Overweight
Male,1.795612976,83.88818865,Overweight
Male,1.652452387,68.30228169,Overweight
Male,1.736643306,85.46934194,Overweight
Male,1.68697692,87.81590629,Obesity
Male,1.806350886,91.92310376,Overweight
Male,1.789020226,84.61769317,Overweight
Male,1.720895112,85.49089747,Overweight
Male,1.748078299,89.63739399,Overweight
Male,1.8456759,99.73458326,Overweight
Male,2.006568056,122.4651673,Obesity
Male,1.706269698,80.03517637,Overweight
Male,1.69508403,75.41056147,Overweight
Male,1.702971369,72.64553281,Overweight
Male,1.879930364,103.391989,Overweight
Male,1.655946685,70.18959388,Overweight
Male,1.715188382,75.8449306,Overweight
Male,1.721340073,77.24524928,Overweight
Male,1.761745506,80.6225435,Overweight
Male,1.763664868,80.90564234,Overweight
Male,1.650519577,68.49867092,Overweight
Male,1.728158432,79.58051108,Overweight
Male,1.838076809,88.45671628,Overweight
Male,1.781393596,92.07375804,Overweight
Male,1.727078088,69.22851367,Normal
Male,1.70283098,85.54976428,Overweight
Male,1.858367628,96.84619761,Overweight
Male,1.792607833,88.35633799,Overweight
Male,1.756607557,80.61417512,Overweight
Male,1.879261927,98.69216737,Overweight
Male,1.763938324,90.1867072,Overweight
Male,1.764545733,83.14142064,Overweight
Male,1.816907771,98.9752523,Overweight
Male,1.836023682,94.13871647,Overweight
Male,1.721503872,78.96946539,Overweight
Male,1.722114923,82.64141119,Overweight
Male,1.804304124,97.28459506,Overweight
Male,1.737237166,76.94480633,Overweight
Male,1.746884657,86.85216758,Overweight
Male,1.809344509,91.0721557,Overweight
Male,1.713189801,79.25173575,Overweight
Male,1.698160623,76.82751731,Overweight
Male,1.68107311,77.81910846,Overweight
Male,1.69862263,76.4074289,Overweight
Male,1.742211939,81.16078233,Overweight
Male,1.625057996,71.76161532,Overweight
Male,1.688670903,76.93440751,Overweight
Male,1.673082036,76.09833033,Overweight
Male,1.758004541,85.70513131,Overweight
Male,1.867466698,96.55435966,Overweight
Male,1.656051128,66.84143972,Normal
Male,1.786540168,97.17114788,Obesity
Male,1.772013242,88.91064768,Overweight
Male,1.795282065,90.4955304,Overweight
Male,1.725133599,83.25399997,Overweight
Male,1.825840911,96.0942365,Overweight
Male,1.806634966,79.60891652,Normal
Male,1.703779452,82.33896452,Overweight
Male,1.727793707,77.01388732,Overweight
Male,1.726390573,88.42932652,Overweight
Male,1.698695697,84.76770838,Overweight
Male,1.787857386,93.84942165,Overweight
Male,1.868602975,99.51979602,Overweight
Male,1.671486546,70.25125355,Overweight
Male,1.79235016,81.8626,Overweight
Male,1.729382387,84.96253609,Overweight
Male,1.967625455,114.5576939,Overweight
Male,1.838795216,94.99166651,Overweight
Male,1.66212628,80.94186992,Overweight
Male,1.674076596,76.30370393,Overweight
Male,1.920850396,109.4074473,Overweight
Male,1.768942554,88.46572629,Overweight
Male,1.771135655,93.0900994,Overweight
Male,1.752870299,80.55196465,Overweight
Male,1.752859571,94.59034987,Obesity
Male,1.744933651,83.55922027,Overweight
Male,1.788527238,83.98588543,Overweight
Male,1.7243766,76.77055071,Overweight
Male,1.816669435,88.1167162,Overweight
Male,1.723134246,75.36254569,Overweight
Male,1.78545204,85.84192599,Overweight
Male,1.799015517,89.7773571,Overweight
Male,1.756585111,86.49796811,Overweight
Male,1.88335558,95.81585236,Overweight
Male,1.762630364,87.41103526,Overweight
Male,1.843980639,93.02969625,Overweight
Male,1.760971913,81.80932844,Overweight
Male,1.632197584,73.16966126,Overweight
Male,1.585428222,73.72761089,Overweight
Male,1.682219029,71.06728625,Overweight
Male,1.631627495,61.31284368,Normal
Male,1.830966608,95.54304209,Overweight
Male,1.784308347,92.04350732,Overweight
Male,1.672036173,76.39454643,Overweight
Male,1.910309158,103.2291168,Overweight
Male,1.865955242,101.1828481,Overweight
Male,1.692375231,79.32770086,Overweight
Male,1.705977615,87.7212043,Obesity
Male,1.726951382,85.32751008,Overweight
Male,1.628769082,69.32638885,Overweight
Male,1.782494667,85.82271381,Overweight
Male,1.765873203,78.91442063,Overweight
Male,1.818864013,92.75430795,Overweight
Male,1.734255085,82.64692091,Overweight
Male,1.893940867,95.56630572,Overweight
Male,1.844880911,94.37718962,Overweight
Male,1.854354868,91.51022059,Overweight
Male,1.827797917,94.7168388,Overweight
Male,1.759824237,86.1535631,Overweight
Male,1.710996432,80.45588448,Overweight
Male,1.709050339,81.19708811,Overweight
Male,1.78039057,75.88658053,Normal
Male,1.634154532,79.68852858,Overweight
Male,1.774669624,88.77461901,Overweight
Male,1.625419637,70.29005609,Overweight
Male,1.694005137,84.08263036,Overweight
Male,1.839853095,91.45090453,Overweight
Male,1.769783817,96.03149779,Obesity
Male,1.718106522,75.41577837,Overweight
Male,1.737737572,85.72753765,Overweight
Male,1.831069777,90.91586098,Overweight
Male,1.784225342,87.54872253,Overweight
Male,1.812798326,93.23061989,Overweight
Male,1.806027764,91.55730711,Overweight
Male,1.762141706,89.00612906,Overweight
Male,1.78147846,87.44444265,Overweight
Male,1.708950782,79.36686829,Overweight
Male,1.796874297,91.23067873,Overweight
Male,1.685735528,75.47856437,Overweight
Male,1.707538618,80.42479846,Overweight
Male,1.734049049,78.05288881,Overweight
Male,1.731530564,81.06555639,Overweight
Male,1.71888899,83.34297043,Overweight
Male,1.688460855,76.610563,Overweight
Male,1.944859547,104.2617931,Overweight
Male,1.751673775,85.05735162,Overweight
Male,1.840137243,89.19081073,Overweight
Male,1.728253102,92.15247571,Obesity
Male,1.694622512,82.47422328,Overweight
Male,1.795091931,84.25919719,Overweight
Male,1.815414149,86.4330316,Overweight
Male,1.818196888,94.31309347,Overweight
Male,1.712511253,82.15111264,Overweight
Male,1.766153333,91.02585547,Overweight
Male,1.797420798,85.63474812,Overweight
Male,1.717107629,67.84247098,Normal
Male,1.80945231,93.16131492,Overweight
Male,1.767385678,97.34358991,Obesity
Male,1.863493639,98.29156866,Overweight
Male,1.866859673,101.3384512,Overweight
Male,1.763013865,84.86020888,Overweight
Male,1.82341221,100.562483,Obesity
Male,1.717017536,76.57829499,Overweight
Male,1.718844527,81.27790367,Overweight
Male,1.742200293,82.59058864,Overweight
Male,1.812359367,94.50001774,Overweight
Male,1.725561879,94.20373964,Obesity
Male,1.712926392,78.57604153,Overweight
Male,1.777854964,96.18734998,Obesity
Male,1.740346495,85.23056038,Overweight
Male,1.693993851,72.00020579,Overweight
Male,1.739425245,84.26191098,Overweight
Male,1.879291505,90.98338198,Overweight
Male,1.862686334,101.0903253,Overweight
Male,1.843044731,94.645575,Overweight
Male,1.718948756,87.80930375,Overweight
Male,1.776440108,92.61495292,Overweight
Male,1.65926339,73.9605081,Overweight
Male,1.731419101,89.43907569,Overweight
Male,1.75927408,93.77267577,Obesity
Male,1.778798592,89.67185278,Overweight
Male,1.753334466,79.14270273,Overweight
Male,1.756213733,79.7561911,Overweight
Male,1.696267557,80.10978708,Overweight
Male,1.764135053,88.36909623,Overweight
Male,1.814985943,95.10816601,Overweight
Male,1.786940739,85.19386405,Overweight
Male,1.831039775,99.47118395,Overweight
Male,1.758969705,79.94638148,Overweight
Male,1.694188138,74.40460959,Overweight
Male,1.729095342,80.27554441,Overweight
Male,1.610745214,70.81897098,Overweight
Male,1.712658874,80.33809756,Overweight
Male,1.790948774,86.79805825,Overweight
Male,1.744055286,83.58013026,Overweight
Male,1.705003844,77.13041886,Overweight
Male,1.765670929,79.02253093,Overweight
Male,1.522441701,64.16493332,Overweight
Male,1.727841616,72.61340687,Normal
Male,1.717661722,87.89242216,Overweight
Male,1.76956019,98.30773508,Obesity
Male,1.710690196,85.99372318,Overweight
Male,1.707914178,82.40053729,Overweight
Male,1.813031172,93.38209976,Overweight
Male,1.74498316,84.7364562,Overweight
Male,1.610343481,69.00518051,Overweight
Male,1.834355898,89.98732999,Overweight
Male,1.776279678,84.27163464,Overweight
Male,1.638035201,75.6157441,Overweight
Male,1.818196808,87.41944183,Overweight
Male,1.77068322,91.24132247,Overweight
Male,1.777192691,85.62297684,Overweight
Male,1.835253415,85.09938483,Overweight
Male,1.823601094,92.65081932,Overweight
Male,1.70090851,86.35194131,Overweight
Male,1.734032962,89.28656152,Overweight
Male,1.702712597,79.58369964,Overweight
Male,1.669820692,80.78757774,Overweight
Male,1.755725669,81.20414679,Overweight
Male,1.80754583,92.20591287,Overweight
Male,1.732525951,79.07098694,Overweight
Male,1.764619967,93.77757833,Obesity
Male,1.730876928,82.22072801,Overweight
Male,1.611855044,75.18188916,Overweight
Male,1.714788494,79.87093977,Overweight
Male,1.674808739,72.79711127,Overweight
Male,1.826101036,92.17935969,Overweight
Male,1.646025168,75.11687203,Overweight
Male,1.821932127,92.36095083,Overweight
Male,1.668895291,78.49809764,Overweight
Male,1.850595223,98.00523995,Overweight
Male,1.783658567,84.34316795,Overweight
Male,1.665295225,73.71864076,Overweight
Male,1.714424185,81.09631376,Overweight
Male,1.646457753,75.64863947,Overweight
Male,1.767808934,78.88968699,Overweight
Male,1.718868405,82.56065017,Overweight
Male,1.826427446,96.5588575,Overweight
Male,1.687881778,79.33950793,Overweight
Male,1.729892452,84.63234586,Overweight
Male,1.652978708,74.98502027,Overweight
Male,1.856028214,93.79835411,Overweight
Male,1.693075623,78.44327422,Overweight
Male,1.700108704,83.04606168,Overweight
Male,1.76816995,83.55094418,Overweight
Male,1.755254262,83.19089823,Overweight
Male,1.663259839,79.16498377,Overweight
Male,1.643929204,68.31978084,Overweight
Male,1.753374482,83.39381372,Overweight
Male,1.598903356,69.87998685,Overweight
Male,1.727287981,84.53591958,Overweight
Male,1.71513768,81.67221038,Overweight
Male,1.655927288,70.8901696,Overweight
Male,1.772174981,76.99702519,Normal
Male,1.901959824,107.2113126,Overweight
Male,1.718885378,77.02476368,Overweight
Male,1.790436362,85.6373953,Overweight
Male,1.637928913,72.29287134,Overweight
Male,1.889695459,96.45006462,Overweight
Male,1.653389239,75.23410403,Overweight
Male,1.81383316,85.82178479,Overweight
Male,1.819948717,83.90627109,Overweight
Male,1.701903537,86.43449225,Overweight
Male,1.761400437,82.48642388,Overweight
Male,1.740829201,82.23407797,Overweight
Male,1.844235514,100.323481,Overweight
Male,1.733191508,84.70497397,Overweight
Male,1.8068721,86.77998281,Overweight
Male,1.735421158,83.2735312,Overweight
Male,1.792562493,96.64224399,Obesity
Male,1.753381602,83.33795049,Overweight
Male,1.733971304,84.49955977,Overweight
Male,1.807733535,90.88016984,Overweight
Male,1.786247371,90.2708265,Overweight
Male,1.577559465,66.11929662,Overweight
Male,1.756539897,81.08035345,Overweight
Male,1.63213769,71.68051807,Overweight
Male,1.765536828,87.35920045,Overweight
Male,1.869050829,97.8647894,Overweight
Male,1.864496078,94.91900597,Overweight
Male,1.680628217,79.0044667,Overweight
Male,1.82525094,89.99589433,Overweight
Male,1.742098468,84.95255571,Overweight
Male,1.69221758,75.5828285,Overweight
Male,1.785333964,87.42438166,Overweight
Male,1.788218909,86.55807116,Overweight
Male,1.866577305,95.24296137,Overweight
Male,1.634747443,79.41721226,Overweight
Male,1.721563276,82.62832919,Overweight
Male,1.824819277,91.69496334,Overweight
Male,1.750473838,87.37651681,Overweight
Male,1.728607166,79.94543545,Overweight
Male,1.61976722,73.02927145,Overweight
Male,1.699037452,86.68278711,Obesity
Male,1.74711037,85.1099453,Overweight
Male,1.722211535,71.82504387,Normal
Male,1.607138048,64.97645152,Overweight
Male,1.711409314,84.67523388,Overweight
Male,1.627198986,75.60703353,Overweight
Male,1.880478783,98.79950344,Overweight
Male,1.811468336,90.15253081,Overweight
Male,1.788399695,93.5973206,Overweight
Male,1.766824836,85.04464477,Overweight
Male,1.583606588,63.13847374,Overweight
Male,1.812371503,94.94128715,Overweight
Male,1.800067711,90.49552955,Overweight
Male,1.619355381,70.9692914,Overweight
Male,1.693819959,81.32799521,Overweight
Male,1.703192006,77.02651019,Overweight
Male,1.84756025,86.31073705,Overweight
Male,1.61219932,64.00039099,Normal
Male,1.807732922,83.93798378,Overweight
Male,1.637399578,71.35477556,Overweight
Male,1.68678146,80.35219835,Overweight
Male,1.706984364,76.6489249,Overweight
Male,1.809839792,93.1468986,Overweight
Male,1.688801961,77.55962015,Overweight
Male,1.821776662,91.74727248,Overweight
Male,1.726691048,83.63096978,Overweight
Male,1.716560615,82.03389834,Overweight
Male,1.72809142,73.53834514,Normal
Male,1.650079819,74.87469581,Overweight
Male,1.740959905,84.96759551,Overweight
Male,1.725951273,81.05782527,Overweight
Male,1.950881128,103.0653297,Overweight
Male,1.670392735,74.0402033,Overweight
Male,1.787280973,84.04928904,Overweight
Male,1.735138,84.42254412,Overweight
Male,1.765026865,85.20419696,Overweight
Male,1.816001962,87.49213127,Overweight
Male,1.555161448,69.63588774,Overweight
Male,1.778610906,89.47346078,Overweight
Male,1.930231352,104.9373303,Overweight
Male,1.669795015,66.22065924,Normal
Male,1.71096493,90.21667426,Obesity
Male,1.788156807,92.32284325,Overweight
Male,1.686159491,73.48962876,Overweight
Male,1.723556093,86.95827305,Overweight
Male,1.922635576,106.6561143,Overweight
Male,1.561109732,61.46675797,Overweight
Male,1.508268499,61.86586898,Overweight
Male,1.686378515,84.39835665,Overweight
Male,1.805719837,89.82525826,Overweight
Male,1.767244925,87.30119913,Overweight
Male,1.709054191,82.78879527,Overweight
Male,1.8699906,102.1911677,Overweight
Male,1.789589983,85.05672851,Overweight
Male,1.654407809,62.8927207,Normal
Male,1.736345833,80.01975262,Overweight
Male,1.647096055,71.53982193,Overweight
Male,1.807448772,87.24892772,Overweight
Male,1.595454148,69.62451112,Overweight
Male,1.666462719,69.36014237,Normal
Male,1.853333352,91.9090304,Overweight
Male,1.677524409,77.47294383,Overweight
Male,1.786662876,93.54675936,Overweight
Male,1.649475736,60.55996761,Normal
Male,1.673180146,79.15114886,Overweight
Male,1.641194981,69.5271316,Overweight
Male,1.701381805,78.77240745,Overweight
Male,1.778495419,89.01758043,Overweight
Male,1.653678245,67.6337055,Normal
Male,1.708383628,82.4055801,Overweight
Male,1.82829224,86.64340305,Overweight
Male,1.739829757,87.24376767,Overweight
Male,1.802056693,91.64695376,Overweight
Male,1.642945875,72.93299607,Overweight
Male,1.754648929,79.10240259,Overweight
Male,1.703010811,78.8417167,Overweight
Male,1.705233443,80.73228234,Overweight
Male,1.77146311,90.66908162,Overweight
Male,1.749921045,81.960362,Overweight
Male,1.784436385,85.85220541,Overweight
Male,1.582608939,67.78437879,Overweight
Male,1.789735128,83.9241468,Overweight
Male,1.618359764,63.23578022,Normal
Male,1.865874093,90.65862065,Overweight
Male,1.819867031,90.28262916,Overweight
Male,1.781642007,82.93122186,Overweight
Male,1.69269585,70.65321983,Normal
Male,1.797101105,89.73814329,Overweight
Male,1.731074372,87.61553534,Overweight
Male,1.751424474,80.86991322,Overweight
Male,1.806468996,87.90834877,Overweight
Male,1.74872935,80.85590725,Overweight
Male,1.811892462,83.69681262,Overweight
Male,1.888241229,94.90846203,Overweight
Male,1.76097823,81.17227239,Overweight
Male,1.806056569,93.5487005,Overweight
Male,1.816232239,93.38710661,Overweight
Male,1.818124278,90.89671767,Overweight
Male,1.786832984,88.14598545,Overweight
Male,1.686620885,75.27628432,Overweight
Male,1.892754051,91.60652028,Overweight
Male,1.834639513,93.54134699,Overweight
Male,1.8568939,94.00220076,Overweight
Male,1.766774518,82.24588997,Overweight
Male,1.845515019,100.645688,Overweight
Male,1.668901256,72.66694162,Overweight
Male,1.727498418,79.38544491,Overweight
Male,1.782794687,87.47976217,Overweight
Male,1.799313553,96.94900135,Overweight
Male,1.678225361,81.51248277,Overweight
Male,1.690576098,70.13783708,Normal
Male,1.892832691,98.2177233,Overweight
Male,1.618803922,73.58215841,Overweight
Male,1.775363915,84.84745552,Overweight
Male,1.92659285,103.0914669,Overweight
Male,1.737077285,84.11402814,Overweight
Male,1.803616927,94.14314657,Overweight
Male,1.733949377,83.90930277,Overweight
Male,1.838755283,97.82857507,Overweight
Male,1.706046736,71.88067701,Normal
Male,1.762225333,88.21862834,Overweight
Male,1.738995102,82.96379649,Overweight
Male,1.738198005,88.95078954,Overweight
Male,1.752302485,81.81255436,Overweight
Male,1.793655617,84.11630734,Overweight
Male,1.651978714,77.39755396,Overweight
Male,1.854814823,93.11404305,Overweight
Male,1.745494177,82.76054716,Overweight
